0.0,temp,118
10.0,fix,119
0.0,temp,119
10.0,fix,120
1.0,temp,120
10.0,fix,121
3.0,temp,121
10.0,fix,122
11.0,temp,122
10.0,fix,123
11.0,temp,123
10.0,fix,124
10.0,temp,124
21.0,fix,125
8.0,temp,125
21.0,fix,126
0.0,temp,126
21.0,fix,127
0.0,temp,127
21.0,fix,128
0.0,temp,128
21.0,fix,129
0.0,temp,129
11.0,fix,130
0.0,temp,130
11.0,fix,131
0.0,temp,131
11.0,fix,132
0.0,temp,132
11.0,fix,133
0.0,temp,133
11.0,fix,134
0.0,temp,134
11.0,fix,135
0.0,temp,135
11.0,fix,136
0.0,temp,136
11.0,fix,137
0.0,temp,137
11.0,fix,138
0.0,temp,138
11.0,fix,139
0.0,temp,139
11.0,fix,140
0.0,temp,140
11.0,fix,141
0.0,temp,141
11.0,fix,142
0.0,temp,142
11.0,fix,143
0.0,temp,143
11.0,fix,144
0.0,temp,144
11.0,fix,145
0.0,temp,145
11.0,fix,146
0.0,temp,146
11.0,fix,147
0.0,temp,147
11.0,fix,148
0.0,temp,148
13.0,fix,149
0.0,temp,149
13.0,fix,150
0.0,temp,150
13.0,fix,151
0.0,temp,151
13.0,fix,152
0.0,temp,152
13.0,fix,153
0.0,temp,153
13.0,fix,154
0.0,temp,154
13.0,fix,155
0.0,temp,155
13.0,fix,156
0.0,temp,156
13.0,fix,157
0.0,temp,157
13.0,fix,158
0.0,temp,158
13.0,fix,159
0.0,temp,159
13.0,fix,160
0.0,temp,160
13.0,fix,161
0.0,temp,161
13.0,fix,162
0.0,temp,162
13.0,fix,163
0.0,temp,163
13.0,fix,164
0.0,temp,164
13.0,fix,165
0.0,temp,165
13.0,fix,166
8.0,temp,166
13.0,fix,167
8.0,temp,167
13.0,fix,168
8.0,temp,168
13.0,fix,169
8.0,temp,169
13.0,fix,170
0.0,temp,170
13.0,fix,171
6.0,temp,171
13.0,fix,172
8.0,temp,172
6.0,fix,173
8.0,temp,173
6.0,fix,174
12.0,temp,174
6.0,fix,175
6.0,temp,175
6.0,fix,176
4.0,temp,176
6.0,fix,177
4.0,temp,177
6.0,fix,178
0.0,temp,178
6.0,fix,179
0.0,temp,179
6.0,fix,180
0.0,temp,180
6.0,fix,181
0.0,temp,181
6.0,fix,182
0.0,temp,182
6.0,fix,183
0.0,temp,183
6.0,fix,184
0.0,temp,184
6.0,fix,185
0.0,temp,185
6.0,fix,186
0.0,temp,186
6.0,fix,187
0.0,temp,187
6.0,fix,188
0.0,temp,188
6.0,fix,189
0.0,temp,189
6.0,fix,190
0.0,temp,190
6.0,fix,191
0.0,temp,191
